,kaggle_features,kaggle_featurs_No
1072,found,5.14198023967062
1073,simple,5.14058794734585
1074,played,5.132722926715599
1075,give me,5.129654890631893
1076,stay,5.128581293147048
1077,you dont,5.126326688412024
1078,get it,5.123967323234352
1079,come back,5.1181735918986995
1080,business,5.115813719031462
1081,lie,5.11578539106078
1082,wing,5.1102496307385845
1083,bastard,5.105586725183965
1084,past,5.100123453918109
1085,speak,5.099733431802796
1086,rather,5.096368000569822
1087,cannot,5.091359462832551
1088,of us,5.0877333191584455
1089,hater,5.087026101336241
1090,clean,5.084615078003364
1091,will never,5.083013553574766
1092,tell me,5.069374181162412
1093,level,5.0693278060648606
1094,boys,5.054645867864179
1095,and don,5.052611674500814
1096,flag,5.051647007364265
1097,simply,5.051523228052856
1098,ha ha,5.045072912384027
1099,have any,5.0430824519312
1100,got to,5.042006952481321
1101,look at,5.04153632648601
1102,is fucking,5.039721712484921
1103,haven,5.039658799469678
1104,hurt,5.034617555707877
1105,behind,5.030092055814994
1106,say you,5.025590842289537
1107,taxes,5.018285534415462
1108,lucky,5.017705340135881
1109,div,5.002230823052798
1110,bless,5.001466002353776
1111,example,4.998895247965268
1112,miss,4.998110573000059
1113,daughter,4.994494011688853
1114,couple,4.977757033910586
1115,hilarious,4.949374985930233
1116,intelligent,4.947685056814826
1117,likes,4.946358294217518
1118,in his,4.936442171240025
1119,body,4.933525114636516
1120,he has,4.931613349322116
1121,inside,4.929933340308583
1122,50,4.927496884276642
1123,for all,4.927480576821467
1124,haters,4.926317606465434
1125,get life,4.923518647476126
1126,you didn,4.9206444266569465
1127,this shit,4.91159458646908
1128,xa0are,4.897365102159394
1129,lil,4.8959379278790855
1130,from your,4.895478432251283
1131,bunch of,4.893260336740232
1132,how much,4.891445035864568
1133,are pathetic,4.888968692681176
1134,cock,4.88393653888859
1135,americans,4.881889689989297
1136,of those,4.88108416606986
1137,get off,4.8759352463312275
1138,your ass,4.874159531434558
1139,xa0 the,4.870912841552603
1140,you had,4.868201050127841
1141,fuck me,4.865576597622979
1142,together,4.861470020952063
1143,possible,4.857616899026356
1144,pull,4.857055115441928
1145,time to,4.855004206066052
1146,my dick,4.854634570564707
1147,your dumb,4.8493850406343295
1148,sell,4.848067104013476
1149,and his,4.845399657013339
1150,wit,4.842157554767225
1151,illegal,4.837368826381807
1152,low,4.836463553452963
1153,usa,4.835341256696168
1154,number,4.832613588169936
1155,know who,4.825816204500795
1156,week,4.825494089505244
1157,no matter,4.825435514216625
1158,to this,4.821970515558667
1159,thunder,4.821113503961991
1160,clown,4.818057179644721
1161,series,4.814676902175747
1162,dirty,4.811067702714809
1163,the rest,4.80833850075145
1164,trouble,4.806331104006044
1165,spurs,4.803310550141221
1166,paid,4.797091855680835
1167,xa0he,4.795066124599583
1168,set,4.794725817092496
1169,your family,4.794512387283813
1170,you kidding,4.788542169107178
1171,are correct,4.787724586933079
1172,ve been,4.786766361446228
1173,crack,4.785346195254459
1174,wonderful,4.77836187739775
1175,each other,4.774973894927399
1176,do with,4.774385993357841
1177,book,4.770138494384488
1178,side,4.762852281037132
1179,media,4.761430480936227
1180,prove,4.74894456698525
1181,later,4.7461747311709885
1182,delusional,4.744200189219763
1183,as the,4.741674564694087
1184,dude you,4.738602396062676
1185,away from,4.72655719818598
1186,back in,4.724140970853445
1187,style,4.723608578332285
1188,of it,4.722770638478577
1189,excuse,4.721872422407162
1190,love you,4.721480062749535
1191,to use,4.719085681516928
1192,was the,4.710762066937247
1193,common,4.710256901190937
1194,hold,4.710236706892856
1195,read the,4.7022542574165485
1196,but the,4.698382101256723
1197,police,4.69731564522933
1198,you aren,4.694856165349319
1199,not be,4.6935305480780185
1200,mine,4.685874175725377
1201,system,4.682178396834082
1202,xa0 and,4.681050810214723
1203,or not,4.676453588008284
1204,fan of,4.676148160297285
1205,food,4.6709914272050925
1206,because the,4.670710199121353
1207,fag,4.668600651281299
1208,taken,4.667660894454147
1209,shoot,4.666201240674157
1210,yall,4.665672900896701
1211,miami,4.663079877914891
1212,you ever,4.65319748632687
1213,guys are,4.645382315809666
1214,it has,4.643067053250275
1215,could be,4.640239698132861
1216,water,4.636162101399564
1217,terrible,4.631807174894914
1218,listen,4.630401037147014
1219,that they,4.627749768816045
1220,of our,4.625543039661968
1221,public,4.615521426303768
1222,xa0it,4.610649025173761
1223,xa0that,4.607240767631629
1224,follow,4.606849093892951
1225,fact that,4.606540086872006
1226,cnn,4.606244686810285
1227,any of,4.600571652040792
1228,have an,4.596760406901634
1229,xd,4.5947976801356925
1230,hi,4.591414695424582
1231,beyond,4.588262691797565
1232,has to,4.588180992942969
1233,answer,4.587396949956039
1234,it out,4.5869663514757795
1235,dogs,4.5769596801610595
1236,go fuck,4.576252165819144
1237,you feel,4.5760169025254696
1238,xa0 that,4.573356645266849
1239,points,4.572875794036987
1240,like an,4.568321357261738
1241,cuz,4.56657301647909
1242,spot,4.563628314722522
1243,song,4.561594252082328
1244,proud of,4.55612112802648
1245,smh,4.554940054276858
1246,because he,4.5517532101202525
1247,cry,4.551069592726878
1248,in their,4.551013348055231
1249,id,4.550289792385201
1250,exactly,4.54824069785477
1251,jerk,4.543926268368958
1252,etc,4.54357054444503
1253,fair,4.542775680701383
1254,killed,4.541388922465715
1255,instead of,4.538971531193521
1256,rights,4.533713411387682
1257,nbut,4.531298249623398
1258,alone,4.530809787295676
1259,hahaha,4.530131452108723
1260,xa0your,4.527908176256937
1261,this guy,4.526586147928554
1262,player,4.525971321815201
1263,think the,4.525852306920467
1264,enough to,4.5250575037377665
1265,joe,4.521128887175009
1266,and all,4.520590695364302
1267,seeing,4.520106810262249
1268,are talking,4.518710963994098
1269,scum,4.518100452586032
1270,front,4.517845472174106
1271,you so,4.508569352494003
1272,deep,4.5085467618652455
1273,when it,4.507291758342203
1274,anymore,4.505508425478605
1275,you that,4.504378731332385
1276,takes,4.49504624079863
1277,we all,4.49372167558605
1278,can get,4.493284382813353
1279,cover,4.4896472120748525
1280,yep,4.48832377044535
1281,nation,4.487533491093908
1282,it in,4.48288323083542
1283,move,4.48274155255952
1284,to talk,4.480668512366862
1285,between,4.48017434619362
1286,just as,4.474750197012912
1287,failed,4.471044661119134
1288,open,4.4672956183439485
1289,control,4.463835710470486
1290,republicans,4.463039477334798
1291,didnt,4.462173922153498
1292,street,4.461853539514153
1293,your head,4.458436777064376
1294,shame,4.4581087658114855
1295,rape,4.456651059731688
1296,losers,4.454151965161936
1297,knew,4.453590611133091
1298,nazi,4.453030795519333
1299,smell,4.450598023657208
1300,are fucking,4.4456792597635335
1301,back and,4.443558181744422
1302,john,4.442198567381335
1303,alot,4.4410837743300915
1304,holy shit,4.435846825471681
1305,over the,4.432122390168659
1306,hand,4.4251579539485855
1307,be your,4.420114733399416
1308,queen,4.41698567352309
1309,reality,4.415732934032423
1310,have your,4.409301067956019
1311,office,4.40568069058477
1312,motherfucker,4.403206407374792
1313,sex,4.402360719740832
1314,omg,4.400674174745772
1315,outta,4.397528845150918
1316,per,4.397090649653511
1317,fuck the,4.3918070652028325
1318,intelligence,4.391757265585847
1319,married,4.38915026781187
1320,phone,4.388329077217508
1321,teams,4.38734325695741
1322,strong,4.387072896161144
1323,these are,4.386511148059567
1324,um,4.385938271040049
1325,think that,4.385335513591714
1326,is this,4.382636229506376
1327,piss,4.3821760091883055
1328,just because,4.37947181808909
1329,rest of,4.37667083087911
1330,nuts,4.3752668803309005
1331,logic,4.369565421373683
1332,nwe,4.3694594319186235
1333,so fucking,4.368492348016626
1334,fuck this,4.368275942023862
1335,blind,4.362341419646377
1336,the people,4.359757876227454
1337,just another,4.357375090892
1338,nit,4.35613312710148
1339,we need,4.351265542251641
1340,your post,4.348920680890974
1341,daddy,4.345753973715887
1342,youtube,4.340509911020462
1343,happen,4.337350486836305
1344,worse,4.329422234763072
1345,has no,4.32823239728874
1346,they do,4.325849453019716
1347,your an,4.324615373319181
1348,myself,4.322829337209592
1349,to stop,4.321174116071176
1350,is what,4.312168290904931
1351,the man,4.310309398472929
1352,heart,4.305469356032222
1353,is all,4.305091195345879
1354,fuck it,4.30338151973202
1355,murder,4.3015282679790365
1356,waste,4.301308780258646
1357,add,4.296891563076376
1358,so are,4.296277448323542
1359,forum,4.2897432446603485
1360,love the,4.2882040822682725
1361,dumbass,4.283705182689387
1362,are welcome,4.280963760701485
1363,are complete,4.2802314807953366
1364,weren,4.279191524102037
1365,era,4.274110955054593
1366,laugh,4.269864387184425
1367,clue,4.2695246655237264
1368,all over,4.268814685325541
1369,cunt,4.266438150433707
1370,here you,4.264921956624126
1371,to play,4.26329176772548
1372,they will,4.259365531404213
1373,live in,4.25413873669504
1374,he can,4.253361675001295
1375,spell,4.253225817248864
1376,little girl,4.250345725464252
1377,facebook,4.248545356146272
1378,you make,4.245269796608354
1379,for it,4.24302244563664
1380,he will,4.242586907160377
1381,you little,4.242110132035609
1382,if your,4.239424818332771
1383,xa0you re,4.2356022922870356
1384,don need,4.234729623624713
1385,te,4.231167565570548
1386,judge,4.230721291180211
1387,make you,4.229729709567075
1388,with no,4.2283051718183415
1389,nhow,4.227278605352336
1390,how to,4.225314060742001
1391,the right,4.223333417260284
1392,lol you,4.221576057418067
1393,finally,4.2208429399222505
1394,boring,4.220471639937589
1395,him to,4.217434675301769
1396,that would,4.212408961452539
1397,under your,4.212377356471137
1398,defense,4.210159646350805
1399,small,4.2063666811259415
1400,voice,4.205017845100644
1401,basement,4.204588556447505
1402,huh,4.200976035333767
1403,stick,4.196863934260629
1404,we don,4.196328897789225
1405,screen,4.1953085007293796
1406,out the,4.193810432441472
1407,se,4.187628154907377
1408,shut your,4.187269621572167
1409,to take,4.172421591602094
1410,brown,4.169034530713579
1411,nothing but,4.167986087395843
1412,quit,4.166437616668627
1413,he did,4.165939770912984
1414,sure you,4.160410628274929
1415,xa0fuck,4.159204685907339
1416,it the,4.156919108324277
1417,nthat,4.156197542913504
1418,trailer,4.151601088808112
1419,out and,4.1512414191181675
1420,age,4.149942140988145
1421,couple of,4.143823100721514
1422,fault,4.143062215980597
1423,middle,4.141926524026916
1424,issue,4.140983299659345
1425,the word,4.139220545417461
1426,guns,4.138591420038597
1427,and have,4.137840174364489
1428,it because,4.136951065616058
1429,now that,4.136511646126001
1430,sign,4.133299821569973
1431,their own,4.132622217898071
1432,down the,4.131749318339277
1433,defend,4.130591507590842
1434,share,4.13001757767294
1435,of people,4.129557681411314
1436,city,4.129059086466612
1437,freedom,4.122176214126837
1438,are dumb,4.121514146750799
1439,conservative,4.119134654484874
1440,eyes,4.118775032157132
1441,know how,4.118733726379738
1442,insane,4.115244586718557
1443,get back,4.115002797228692
1444,can do,4.111810182907497
1445,election,4.109276861043646
1446,are really,4.1070082528503065
1447,months,4.103596979222409
1448,argument,4.101800522341084
1449,your little,4.101397520533155
1450,worst,4.093768908870363
1451,supposed,4.090883972891181
1452,because it,4.090850806191821
1453,board,4.089840339657482
1454,your wife,4.089813551053952
1455,order,4.086253577359338
1456,me fucking,4.084057105974414
1457,are on,4.081123023311465
1458,wrong with,4.0767545025113865
1459,racism,4.071262759310054
1460,people who,4.070251512348043
1461,how about,4.068803104539262
1462,white people,4.059504760757593
1463,telling,4.0585079621149465
1464,filthy,4.056198191727204
1465,whats,4.051139125761438
1466,attention,4.0500195595090345
1467,up with,4.047666953996302
1468,form,4.0470840523246725
1469,type,4.045063874199739
1470,grow up,4.040524889366724
1471,you post,4.036944988655491
1472,it xa0,4.036025922738764
1473,is in,4.034388771033273
1474,your ignorance,4.032902814854749
1475,based,4.029656856393569
1476,writing,4.028312625252422
1477,xa0 what,4.027168216016217
1478,future,4.0225137781195315
1479,worthless,4.02067217824563
1480,walk,4.017757323563068
1481,jesus,4.014536423605927
1482,cow,4.014356145837398
1483,nso,4.013111597665191
1484,unless you,4.012602896838173
1485,you could,4.0113069918653155
1486,are better,4.009118256309076
1487,che,4.0018455070547425
1488,iq,3.9968149989512423
1489,why do,3.995826281916756
1490,biggest,3.9913525834240207
1491,united,3.990870031382219
1492,other people,3.989557165912873
1493,co,3.9855525284589883
1494,break,3.9849460445661276
1495,ck,3.9816493243314492
1496,republican,3.981145873480108
1497,except,3.9796195313539244
1498,them to,3.979325078515633
1499,you suck,3.9780339534000735
1500,political,3.9772254511482212
1501,agree with,3.9734970281337425
1502,you been,3.9732244950907374
1503,douche,3.963695277795948
1504,blood,3.9630870059544363
1505,le,3.960270760223656
1506,cat,3.9582505612106433
1507,punch,3.957842622414314
1508,nyour,3.957200469955776
1509,shouldn,3.954413585006735
1510,horrible,3.9529057025247196
1511,fuck yourself,3.9527640494207104
1512,way you,3.9521715208943657
1513,is one,3.946959634863604
1514,yea,3.9449637425252515
1515,me you,3.942466752850357
1516,mental,3.9350242249496454
1517,pro,3.9343430941614073
1518,and if,3.9331944806678427
1519,bout,3.9322559724533366
1520,had to,3.931497265508798
1521,gun,3.9257095023260815
1522,silly,3.924317860279707
1523,enjoy your,3.9207259317239114
1524,loving,3.916460068751365
1525,posted,3.9111638944164233
1526,states,3.90739021700664
1527,outside,3.9058079450215395
1528,record,3.9055440489700715
1529,am not,3.9047693271776116
1530,during,3.9036348549607185
